reference,mapping,threshold,n_features,kappa,uns_rate,Method
muraro,baron-human,0.6,100-200,0.888939222381644,32.9560042011903,SVM
muraro,baron-human,0.6,1000-2000,0.966835367322617,32.9793441475085,SVM
muraro,baron-human,0.6,2000-5000,0.981666766672825,39.0010502975843,SVM
muraro,baron-human,0.6,200-500,0.94144939452974,24.5186136071887,SVM
muraro,baron-human,0.6,0-100,0.806314612134416,30.6103395962189,SVM
muraro,baron-human,0.6,500-1000,0.956616560374998,28.4864044812697,SVM
muraro,baron-human,0.7,ALL,0.972482117876235,32.8042945501225,SVM
muraro,baron-human,0.7,100-200,0.923599047843781,43.295600420119,SVM
muraro,baron-human,0.7,1000-2000,0.984152573509297,50.0175049597386,SVM
muraro,baron-human,0.7,2000-5000,0.991122779346631,59.1784338896021,SVM
muraro,baron-human,0.7,200-500,0.959675893228478,40.2380674524449,SVM
muraro,baron-human,0.7,0-100,0.844777047896684,42.6654218695297,SVM
muraro,baron-human,0.7,500-1000,0.969904617015772,45.2911658303186,SVM
muraro,baron-human,0.8,ALL,0.987822139757397,55.6190920760882,SVM
muraro,baron-human,0.8,100-200,0.955042013630223,58.9917143190571,SVM
muraro,baron-human,0.8,1000-2000,0.988904302298077,70.5916676391644,SVM
muraro,baron-human,0.8,2000-5000,0.994801108564303,81.7715019255456,SVM
muraro,baron-human,0.8,200-500,0.967795219070147,58.0814564126503,SVM
muraro,baron-human,0.8,0-100,0.871036025963118,59.353483486988,SVM
muraro,baron-human,0.8,500-1000,0.986776078900499,65.398529583382,SVM
muraro,baron-human,0.9,ALL,0.993299776935643,90.5706616874781,SVM
muraro,baron-human,0.9,100-200,0.983794862961084,76.7884233866262,SVM
muraro,baron-human,0.9,1000-2000,1,93.8382541720154,SVM
muraro,baron-human,0.9,2000-5000,1,94.515112615241,SVM
muraro,baron-human,0.9,200-500,0.987944827690998,79.7992764616641,SVM
muraro,baron-human,0.9,0-100,0.893046448246194,77.4302719103746,SVM
muraro,baron-human,0.9,500-1000,0.993300759304028,90.8157311238184,SVM
baron-human,muraro,0.5,ALL,0.794532476117397,0.470366886171214,SVM
baron-human,muraro,0.5,100-200,0.836636296172336,1.45813734713076,SVM
baron-human,muraro,0.5,1000-2000,0.78470325047009,0.564440263405456,SVM
baron-human,muraro,0.5,200-500,0.85369145591153,0.329256820319849,SVM
baron-human,muraro,0.5,2000-5000,0.783194192877302,0.423330197554092,SVM
baron-human,muraro,0.5,0-100,0.711118461203463,6.96142991533396,SVM
baron-human,muraro,0.5,500-1000,0.803743491789288,0.470366886171214,SVM
baron-human,muraro,0.6,ALL,0.795291782696318,1.08184383819379,SVM
baron-human,muraro,0.6,100-200,0.856713078945508,4.23330197554092,SVM
baron-human,muraro,0.6,1000-2000,0.786950684290261,1.08184383819379,SVM
baron-human,muraro,0.6,200-500,0.859392695201671,1.12888052681091,SVM
baron-human,muraro,0.6,2000-5000,0.785176079437973,0.846660395108184,SVM
baron-human,muraro,0.6,0-100,0.730053220030151,11.3358419567262,SVM
baron-human,muraro,0.6,500-1000,0.804328671205437,1.45813734713076,SVM
baron-human,muraro,0.7,ALL,0.799141433266828,1.9755409219191,SVM
baron-human,muraro,0.7,100-200,0.864346804839122,6.77328316086547,SVM
baron-human,muraro,0.7,1000-2000,0.789420905789522,1.83443085606773,SVM
baron-human,muraro,0.7,200-500,0.865264648023004,2.6340545625588,SVM
baron-human,muraro,0.7,2000-5000,0.788169355199702,1.64628410159925,SVM
baron-human,muraro,0.7,0-100,0.751960145874105,16.5569143932267,SVM
baron-human,muraro,0.7,500-1000,0.809187871972917,2.44590780809031,SVM
baron-human,muraro,0.8,ALL,0.805164670220266,3.48071495766698,SVM
baron-human,muraro,0.8,100-200,0.880746197923398,10.4421448730009,SVM
baron-human,muraro,0.8,1000-2000,0.792495597896614,2.53998118532455,SVM
baron-human,muraro,0.8,200-500,0.871994550499469,4.1862652869238,SVM
baron-human,muraro,0.8,2000-5000,0.789656547793535,2.53998118532455,SVM
baron-human,muraro,0.8,0-100,0.760923279991622,20.931326434619,SVM
baron-human,muraro,0.8,500-1000,0.817722111187173,4.13922859830668,SVM
baron-human,muraro,0.9,100-200,0.907039433861717,16.2276575729069,SVM
baron-human,muraro,0.9,1000-2000,0.79834888839156,4.13922859830668,SVM
baron-human,muraro,0.9,200-500,0.881921524482736,7.7140169332079,SVM
baron-human,muraro,0.9,2000-5000,0.791509182266886,3.76293508936971,SVM
baron-human,muraro,0.9,0-100,0.799633652949894,28.5042333019755,SVM
baron-human,muraro,0.9,500-1000,0.825073250663075,6.44402634054562,SVM
segerstolpe,baron-human,0.5,100-200,0,0,SVM
segerstolpe,baron-human,0.5,ALL,0,0,SVM
segerstolpe,baron-human,0.5,1000-2000,0,0,SVM
segerstolpe,baron-human,0.5,2000-5000,0,0,SVM
segerstolpe,baron-human,0.5,200-500,0,0,SVM
segerstolpe,baron-human,0.5,500-1000,0,0,SVM
segerstolpe,baron-human,0.5,0-100,0,8.08729139922978,SVM
segerstolpe,baron-human,0.6,100-200,0,0,SVM
segerstolpe,baron-human,0.6,ALL,0,0,SVM
segerstolpe,baron-human,0.6,1000-2000,0,0,SVM
segerstolpe,baron-human,0.6,2000-5000,0,0,SVM
segerstolpe,baron-human,0.6,200-500,0,0,SVM
segerstolpe,baron-human,0.6,500-1000,0,0,SVM
segerstolpe,baron-human,0.6,0-100,0,20.982611739993,SVM
segerstolpe,baron-human,0.7,100-200,0,0.0700198389543704,SVM
segerstolpe,baron-human,0.7,ALL,0,0,SVM
segerstolpe,baron-human,0.7,1000-2000,0,0,SVM
segerstolpe,baron-human,0.7,2000-5000,0,0,SVM
segerstolpe,baron-human,0.7,200-500,0,0,SVM
segerstolpe,baron-human,0.7,500-1000,0,0,SVM
segerstolpe,baron-human,0.7,0-100,0,30.0968607772202,SVM
segerstolpe,baron-human,0.8,100-200,0,3.8744310888085,SVM
segerstolpe,baron-human,0.8,ALL,0,0,SVM
segerstolpe,baron-human,0.8,1000-2000,0,0,SVM
segerstolpe,baron-human,0.8,2000-5000,0,0,SVM
segerstolpe,baron-human,0.8,200-500,0,0,SVM
segerstolpe,baron-human,0.8,500-1000,0,0,SVM
segerstolpe,baron-human,0.8,0-100,0,41.6734741510095,SVM
segerstolpe,baron-human,0.9,100-200,0,23.3282763449644,SVM
segerstolpe,baron-human,0.9,ALL,0,5.05309837787373,SVM
segerstolpe,baron-human,0.9,1000-2000,0,0.501808845839655,SVM
segerstolpe,baron-human,0.9,2000-5000,0,13.5254988913525,SVM
segerstolpe,baron-human,0.9,200-500,0,0.0700198389543704,SVM
segerstolpe,baron-human,0.9,500-1000,0,0,SVM
segerstolpe,baron-human,0.9,0-100,0,83.183568677792,SVM
baron-human,segerstolpe,0.5,ALL,0.806726674153732,7.55998189225894,SVM
baron-human,segerstolpe,0.5,100-200,0.893085478474478,10.1856043458579,SVM
baron-human,segerstolpe,0.5,1000-2000,0.795387128447007,6.29244001810774,SVM
baron-human,segerstolpe,0.5,200-500,0.89096869898004,1.13173381620643,SVM
baron-human,segerstolpe,0.5,2000-5000,0.763656776740306,7.6052512449072,SVM
baron-human,segerstolpe,0.5,0-100,0.761143932645189,14.8936170212766,SVM
baron-human,segerstolpe,0.5,500-1000,0.829117943470607,4.16478044363966,SVM
baron-human,segerstolpe,0.6,ALL,0.807043086095928,9.59710276143051,SVM
baron-human,segerstolpe,0.6,100-200,0.90626995514607,13.2186509732911,SVM
baron-human,segerstolpe,0.6,1000-2000,0.798361761499085,8.10321412403803,SVM
baron-human,segerstolpe,0.6,200-500,0.895466259661411,2.08239022181983,SVM
baron-human,segerstolpe,0.6,2000-5000,0.765420485023435,9.8234495246718,SVM
baron-human,segerstolpe,0.6,0-100,0.788831267625398,19.1036668175645,SVM
baron-human,segerstolpe,0.6,500-1000,0.835422606660461,6.15663196016297,SVM
baron-human,segerstolpe,0.7,ALL,0.807950916425993,11.4531462200091,SVM
baron-human,segerstolpe,0.7,100-200,0.918314127456051,16.3875056586691,SVM
baron-human,segerstolpe,0.7,1000-2000,0.800341468313749,10.0045269352648,SVM
baron-human,segerstolpe,0.7,200-500,0.902559727012134,3.4857401539158,SVM
baron-human,segerstolpe,0.7,2000-5000,0.769633187347788,12.4490719782707,SVM
baron-human,segerstolpe,0.7,0-100,0.81565183263973,24.1738343141693,SVM
baron-human,segerstolpe,0.7,500-1000,0.839434999196317,8.2390221819828,SVM
baron-human,segerstolpe,0.8,ALL,0.806562223619108,13.8976912630149,SVM
baron-human,segerstolpe,0.8,100-200,0.933312666766497,19.8279764599366,SVM
baron-human,segerstolpe,0.8,1000-2000,0.798305326322465,12.0869171570847,SVM
baron-human,segerstolpe,0.8,200-500,0.91120655253449,5.43232231779086,SVM
baron-human,segerstolpe,0.8,2000-5000,0.776446036457777,15.1199637845179,SVM
baron-human,segerstolpe,0.8,0-100,0.838238186825196,29.8325033952014,SVM
baron-human,segerstolpe,0.8,500-1000,0.842203350559602,11.3626075147125,SVM
baron-human,segerstolpe,0.9,ALL,0.80743776624914,17.0665459483929,SVM
baron-human,segerstolpe,0.9,100-200,0.946815857053454,25.6224535989135,SVM
baron-human,segerstolpe,0.9,1000-2000,0.792312527578656,16.6591217745586,SVM
baron-human,segerstolpe,0.9,200-500,0.924305655302091,7.922136713445,SVM
baron-human,segerstolpe,0.9,2000-5000,0.779062726323065,19.3752829334541,SVM
baron-human,segerstolpe,0.9,0-100,0.877587315295565,37.4377546401086,SVM
baron-human,segerstolpe,0.9,500-1000,0.844350052204076,15.5273879583522,SVM
xin,baron-human,0.5,1000-2000,0.606529567560607,39.0243902439024,SVM
xin,baron-human,0.5,ALL,0.261712091583069,34.1346714902556,SVM
xin,baron-human,0.5,100-200,0.484252697707897,13.1053798576263,SVM
xin,baron-human,0.5,2000-5000,0.0838789340684586,33.7962422686428,SVM
xin,baron-human,0.5,200-500,0.57564309705388,8.54242035243319,SVM
xin,baron-human,0.5,500-1000,0.867925115560025,35.5700781888202,SVM
xin,baron-human,0.5,0-100,0.406032442336844,8.96253938615941,SVM
xin,baron-human,0.6,1000-2000,0.924645817733008,63.4846539852958,SVM
xin,baron-human,0.6,ALL,0.696022089132508,66.9856459330144,SVM
xin,baron-human,0.6,100-200,0.569685947424525,37.4022639747929,SVM
xin,baron-human,0.6,2000-5000,0.00822835006547112,49.1072470533318,SVM
xin,baron-human,0.6,200-500,0.724155002043833,30.8320690862411,SVM
xin,baron-human,0.6,500-1000,0.973144417492193,51.3478818998716,SVM
xin,baron-human,0.6,0-100,0.372015360952397,24.2735441708484,SVM
xin,baron-human,0.7,1000-2000,0.909097776633187,73.1357217878399,SVM
xin,baron-human,0.7,ALL,0.250815398533474,72.2838137472284,SVM
xin,baron-human,0.7,100-200,0.584363515920304,55.8291515929513,SVM
xin,baron-human,0.7,2000-5000,0,71.6302952503209,SVM
xin,baron-human,0.7,200-500,0.940634365724206,56.8327692846306,SVM
xin,baron-human,0.7,500-1000,0.972605888718886,65.2701598786323,SVM
xin,baron-human,0.7,0-100,0.434838308613022,44.3225580581165,SVM
xin,baron-human,0.8,1000-2000,0.726516726516729,83.1135488388377,SVM
xin,baron-human,0.8,ALL,0,73.7775703115883,SVM
xin,baron-human,0.8,100-200,0.806020665680955,79.1924378573929,SVM
xin,baron-human,0.8,2000-5000,0,73.9409499358152,SVM
xin,baron-human,0.8,200-500,0.913997437778336,73.0190220562493,SVM
xin,baron-human,0.8,500-1000,0.985617089147933,83.2885984362236,SVM
xin,baron-human,0.8,0-100,0.503174910489562,70.6616874781188,SVM
xin,baron-human,0.9,1000-2000,1,98.7979927646166,SVM
xin,baron-human,0.9,ALL,1,89.7537635663438,SVM
xin,baron-human,0.9,100-200,0.975096173314436,97.1291866028708,SVM
xin,baron-human,0.9,2000-5000,1,93.2314155677442,SVM
xin,baron-human,0.9,200-500,0,86.8829501692146,SVM
xin,baron-human,0.9,500-1000,1,98.7979927646166,SVM
xin,baron-human,0.9,0-100,0.777786726804124,96.8841171665305,SVM
baron-human,xin,0.5,ALL,0.984756798823987,1.54155495978552,SVM
baron-human,xin,0.5,100-200,0.869934148594651,10.7238605898123,SVM
baron-human,xin,0.5,1000-2000,0.983587083405165,1.34048257372654,SVM
baron-human,xin,0.5,200-500,0.977538106352323,0.737265415549598,SVM
baron-human,xin,0.5,2000-5000,0.975576761912187,2.74798927613941,SVM
baron-human,xin,0.5,0-100,0.6870362485687,24.2627345844504,SVM
baron-human,xin,0.5,500-1000,0.982472220010402,0.938337801608579,SVM
baron-human,xin,0.6,ALL,0.988349545680358,2.54691689008043,SVM
baron-human,xin,0.6,100-200,0.8926178127826,15.3485254691689,SVM
baron-human,xin,0.6,1000-2000,0.987229567307692,2.01072386058981,SVM
baron-human,xin,0.6,200-500,0.979923965765867,1.20643431635389,SVM
baron-human,xin,0.6,2000-5000,0.980348985930934,3.88739946380697,SVM
baron-human,xin,0.6,0-100,0.73183860931404,27.2117962466488,SVM
baron-human,xin,0.6,500-1000,0.987340681310916,1.54155495978552,SVM
baron-human,xin,0.7,ALL,0.988217673851867,3.2171581769437,SVM
baron-human,xin,0.7,100-200,0.916914298794833,17.8954423592493,SVM
baron-human,xin,0.7,1000-2000,0.990727619188574,4.02144772117962,SVM
baron-human,xin,0.7,200-500,0.983568406813541,1.67560321715818,SVM
baron-human,xin,0.7,2000-5000,0.982446206658944,5.6970509383378,SVM
baron-human,xin,0.7,0-100,0.774882613583758,30.5630026809651,SVM
baron-human,xin,0.7,500-1000,0.988363101244234,2.94906166219839,SVM
baron-human,xin,0.8,ALL,0.990496301087285,4.89276139410188,SVM
baron-human,xin,0.8,100-200,0.932271015685394,21.9839142091153,SVM
baron-human,xin,0.8,1000-2000,0.994522442499769,5.76407506702413,SVM
baron-human,xin,0.8,200-500,0.988494171135156,2.41286863270777,SVM
baron-human,xin,0.8,2000-5000,0.984345050267082,8.98123324396783,SVM
baron-human,xin,0.8,0-100,0.802540270859718,34.5844504021448,SVM
baron-human,xin,0.8,500-1000,0.989414672954564,4.35656836461126,SVM
baron-human,xin,0.9,ALL,0.992433629217363,10.1206434316354,SVM
baron-human,xin,0.9,100-200,0.946986154793943,26.9436997319035,SVM
baron-human,xin,0.9,1000-2000,0.994049394035152,10.3887399463807,SVM
baron-human,xin,0.9,200-500,0.990853480867431,3.82037533512064,SVM
baron-human,xin,0.9,2000-5000,0.985209629172404,16.4879356568365,SVM
baron-human,xin,0.9,0-100,0.872737866134642,39.6112600536193,SVM
baron-human,xin,0.9,500-1000,0.989895579462928,9.45040214477212,SVM
shekhar,macosko,0.5,0-100,0.810155567644722,8.50517764684878,SVM
shekhar,macosko,0.5,1000-2000,0.651232142828146,4.01490805213355,SVM
shekhar,macosko,0.5,100-200,0.846435897398152,3.72254954472416,SVM
shekhar,macosko,0.5,200-500,0.73794439406832,3.91224781289056,SVM
shekhar,macosko,0.5,500-1000,0.681380664215725,4.6598821638993,SVM
shekhar,macosko,0.6,0-100,0.847570342953421,14.6156936261382,SVM
shekhar,macosko,0.6,1000-2000,0.689150261946121,12.0692733440457,SVM
shekhar,macosko,0.6,100-200,0.88095550739207,7.59239421531869,SVM
shekhar,macosko,0.6,200-500,0.780626665660238,9.97143367255847,SVM
shekhar,macosko,0.6,500-1000,0.723507561864217,12.2143367255847,SVM
shekhar,macosko,0.7,0-100,0.877044492314462,21.761738975183,SVM
shekhar,macosko,0.7,1000-2000,0.725399995631604,21.5095518657383,SVM
shekhar,macosko,0.7,100-200,0.903977706573218,11.6630958757365,SVM
shekhar,macosko,0.7,200-500,0.812007768915566,17.1286377432601,SVM
shekhar,macosko,0.7,500-1000,0.75742216681305,21.3890376718443,SVM
shekhar,macosko,0.8,0-100,0.904978491936176,32.6169434029638,SVM
shekhar,macosko,0.8,1000-2000,0.766863783677738,32.2263881449741,SVM
shekhar,macosko,0.8,100-200,0.924322731448002,16.6108730583824,SVM
shekhar,macosko,0.8,2000-5000,0.763006645280104,31.8358328869845,SVM
shekhar,macosko,0.8,200-500,0.852280822542454,27.042046063203,SVM
shekhar,macosko,0.8,500-1000,0.796602950348873,31.4140332083557,SVM
shekhar,macosko,0.9,0-100,0.932945226243586,51.836725584717,SVM
shekhar,macosko,0.9,1000-2000,0.809987214018925,48.2458489555437,SVM
shekhar,macosko,0.9,2000-5000,0.802743669951367,48.2146045349045,SVM
shekhar,macosko,0.9,200-500,0.881041753883554,49.2769148366363,SVM
shekhar,macosko,0.9,500-1000,0.83893085267325,52.0264238528834,SVM
macosko,shekhar,0.5,100-200,0.894978378948235,0.305465653296484,SVM
macosko,shekhar,0.5,200-500,0.894203419765603,0.265464198698134,SVM
macosko,shekhar,0.5,200-500,0.892623437475276,0.261827702825557,SVM
macosko,shekhar,0.5,200-500,0.892903787392457,0.287283173933598,SVM
macosko,shekhar,0.5,200-500,0.892391336186539,0.305465653296484,SVM
macosko,shekhar,0.5,0-100,0.893257602845352,0.476380959307611,SVM
macosko,shekhar,0.6,100-200,0.900825397012391,0.621840794210699,SVM
macosko,shekhar,0.6,200-500,0.900338989656756,0.643659769446162,SVM
macosko,shekhar,0.6,200-500,0.89910911604519,0.661842248809048,SVM
macosko,shekhar,0.6,200-500,0.899330966217535,0.636386777701007,SVM
macosko,shekhar,0.6,200-500,0.898953072538229,0.698207207534819,SVM
macosko,shekhar,0.6,0-100,0.900814735781588,0.996399869086149,SVM
macosko,shekhar,0.7,100-200,0.906716283734555,1.10185824939089,SVM
macosko,shekhar,0.7,200-500,0.906693989463762,1.12004072875377,SVM
macosko,shekhar,0.7,200-500,0.906345212632037,1.13822320811666,SVM
macosko,shekhar,0.7,200-500,0.906487595334107,1.15276919160697,SVM
macosko,shekhar,0.7,200-500,0.906628679460577,1.28368304301975,SVM
macosko,shekhar,0.7,0-100,0.908025665812247,1.68369758900324,SVM
macosko,shekhar,0.8,100-200,0.913286619840392,1.84006691152406,SVM
macosko,shekhar,0.8,200-500,0.912498141990143,1.86188588675952,SVM
macosko,shekhar,0.8,200-500,0.91269009983446,1.88370486199498,SVM
macosko,shekhar,0.8,200-500,0.911879993320932,1.95643477944653,SVM
macosko,shekhar,0.8,200-500,0.913495638457707,2.24371795338012,SVM
macosko,shekhar,0.8,0-100,0.918150729655701,2.73464489617804,SVM
macosko,shekhar,0.9,100-200,0.923470590707173,3.68377031892069,SVM
macosko,shekhar,0.9,200-500,0.918840418095364,3.68013382304811,SVM
macosko,shekhar,0.9,200-500,0.920057639543915,4.07287537728645,SVM
macosko,shekhar,0.9,200-500,0.919723421696216,4.19651623695407,SVM
macosko,shekhar,0.9,200-500,0.921442773827871,4.3674315429652,SVM
macosko,shekhar,0.9,0-100,0.931033230215324,5.01472780828394,SVM
muraro,segerstolpe,0.5,0-100,0.907346059771584,29.9683114531462,RF
muraro,segerstolpe,0.5,ALL,0.912572555218452,62.7433227704844,RF
muraro,segerstolpe,0.5,1000-2000,0.922434882348498,51.8786781349027,RF
muraro,segerstolpe,0.5,100-200,0.91186461678248,29.7419646899049,RF
muraro,segerstolpe,0.5,2000-5000,0.912709796260772,49.1625169760072,RF
muraro,segerstolpe,0.5,200-500,0.914863264004324,35.4459031235853,RF
muraro,segerstolpe,0.5,500-1000,0.923196874950778,44.8166591217746,RF
muraro,segerstolpe,0.6,0-100,0.94209608829375,52.7840651878678,RF
muraro,segerstolpe,0.6,ALL,0.735841170323929,96.4237211407877,RF
muraro,segerstolpe,0.6,1000-2000,0.843317213397014,86.4644635581711,RF
muraro,segerstolpe,0.6,100-200,0.926242486045513,56.7224988682662,RF
muraro,segerstolpe,0.6,2000-5000,0.747449068431133,91.1272068809416,RF
muraro,segerstolpe,0.6,200-500,0.915196278243296,63.4223630602082,RF
muraro,segerstolpe,0.6,500-1000,0.854842856860302,75.6903576278859,RF
muraro,segerstolpe,0.7,0-100,0.972487171597868,82.0733363512902,RF
muraro,segerstolpe,0.7,ALL,0.187576126674787,98.6871887732005,RF
muraro,segerstolpe,0.7,1000-2000,0.537698725011805,95.9710276143051,RF
muraro,segerstolpe,0.7,100-200,0.888768337062905,88.2752376641014,RF
muraro,segerstolpe,0.7,2000-5000,0.513064133016627,98.1439565414215,RF
muraro,segerstolpe,0.7,200-500,0.954688483322845,87.7772747849706,RF
muraro,segerstolpe,0.7,500-1000,0.732352941176471,95.8804889090086,RF
muraro,segerstolpe,0.8,0-100,1,94.3413309189679,RF
muraro,segerstolpe,0.8,ALL,0,99.8641919420552,RF
muraro,segerstolpe,0.8,1000-2000,0.111111111111111,99.6378451788139,RF
muraro,segerstolpe,0.8,100-200,0.912213740458015,96.8764146672703,RF
muraro,segerstolpe,0.8,2000-5000,0,99.9094612947035,RF
muraro,segerstolpe,0.8,200-500,0.540229885057471,99.0946129470349,RF
muraro,segerstolpe,0.8,500-1000,0,99.818922589407,RF
muraro,segerstolpe,0.9,0-100,1,99.5473064735174,RF
muraro,segerstolpe,0.9,ALL,0,100,RF
muraro,segerstolpe,0.9,1000-2000,0,100,RF
muraro,segerstolpe,0.9,100-200,1,99.9547306473517,RF
muraro,segerstolpe,0.9,2000-5000,0,100,RF
muraro,segerstolpe,0.9,200-500,0,100,RF
muraro,segerstolpe,0.9,500-1000,0,100,RF
segerstolpe,muraro,0.5,ALL,0.147003146127585,70.7902163687676,RF
segerstolpe,muraro,0.5,100-200,0.0268417419193061,24.2709313264346,RF
segerstolpe,muraro,0.5,1000-2000,0.107646418858672,36.2652869238006,RF
segerstolpe,muraro,0.5,2000-5000,0.0680160037655919,37.9115710253998,RF
segerstolpe,muraro,0.5,200-500,0.0227162316777445,26.2464722483537,RF
segerstolpe,muraro,0.5,500-1000,0.0467135035476842,22.2483537158984,RF
segerstolpe,muraro,0.5,0-100,0.0229738787127577,39.8400752587018,RF
segerstolpe,muraro,0.6,ALL,0.036606233662618,79.444967074318,RF
segerstolpe,muraro,0.6,100-200,0.00797137975795911,50.1881467544685,RF
segerstolpe,muraro,0.6,1000-2000,0.0344908802045711,53.9040451552211,RF
segerstolpe,muraro,0.6,2000-5000,0.0424279873829728,69.5202257761054,RF
segerstolpe,muraro,0.6,200-500,0.0342775340848783,42.0978363123236,RF
segerstolpe,muraro,0.6,500-1000,0.0298083761141432,41.5333960489182,RF
segerstolpe,muraro,0.6,0-100,0.00413496229968474,43.3678269049859,RF
segerstolpe,muraro,0.7,ALL,0.0792264504054897,95.7666980244591,RF
segerstolpe,muraro,0.7,100-200,0.00225988700564972,58.4666039510818,RF
segerstolpe,muraro,0.7,1000-2000,0.0317303571761286,78.1749764816557,RF
segerstolpe,muraro,0.7,2000-5000,0.0162855660200285,85.8419567262465,RF
segerstolpe,muraro,0.7,200-500,0.0061915704405868,55.2681091251176,RF
segerstolpe,muraro,0.7,500-1000,0.00514782280154907,63.7817497648166,RF
segerstolpe,muraro,0.7,0-100,0.00204918032786885,77.0931326434619,RF
segerstolpe,muraro,0.8,ALL,0,99.6707431796802,RF
segerstolpe,muraro,0.8,100-200,0,90.3574788334901,RF
segerstolpe,muraro,0.8,1000-2000,0.00403225806451613,88.381937911571,RF
segerstolpe,muraro,0.8,2000-5000,0.0689655172413793,97.4600188146754,RF
segerstolpe,muraro,0.8,200-500,0.00851063829787234,89.0404515522107,RF
segerstolpe,muraro,0.8,500-1000,0,87.9586077140169,RF
segerstolpe,muraro,0.8,0-100,0,93.7441204139229,RF
segerstolpe,muraro,0.9,ALL,0,100,RF
segerstolpe,muraro,0.9,100-200,0,99.8588899341486,RF
segerstolpe,muraro,0.9,1000-2000,0,99.3414863593603,RF
segerstolpe,muraro,0.9,2000-5000,0,99.7648165569144,RF
segerstolpe,muraro,0.9,200-500,0,97.9303857008467,RF
segerstolpe,muraro,0.9,500-1000,0,98.7770460959548,RF
segerstolpe,muraro,0.9,0-100,0,99.9529633113829,RF
xin,segerstolpe,0.5,100-200,0.900837607176096,37.8904481665912,RF
xin,segerstolpe,0.5,1000-2000,0.835971699073603,41.6478044363966,RF
xin,segerstolpe,0.5,ALL,0.896887700836098,45.9031235853327,RF
xin,segerstolpe,0.5,2000-5000,0.888692496352503,41.6025350837483,RF
xin,segerstolpe,0.5,200-500,0.927550588360526,33.4087822544138,RF
xin,segerstolpe,0.5,0-100,0.854851547328687,38.7052965142598,RF
xin,segerstolpe,0.5,500-1000,0.821777074050889,34.2688999547306,RF
xin,segerstolpe,0.6,100-200,0.919587525359885,48.7098234495247,RF
xin,segerstolpe,0.6,1000-2000,0.928530985476885,46.2200090538705,RF
xin,segerstolpe,0.6,ALL,0.952385989722233,51.6070620190131,RF
xin,segerstolpe,0.6,2000-5000,0.93524661623678,46.310547759167,RF
xin,segerstolpe,0.6,200-500,0.940063944194158,45.0882752376641,RF
