reference,mapping,threshold,n_features,kappa,uns_rate,Method
xin,segerstolpe,0.6,0-100,0.878476210448053,47.53282028067,RF
xin,segerstolpe,0.6,500-1000,0.93249721662393,44.6355817111815,RF
xin,segerstolpe,0.7,100-200,0.929678292374176,51.3807152557718,RF
xin,segerstolpe,0.7,1000-2000,0.951430905097565,49.7962879130828,RF
xin,segerstolpe,0.7,ALL,0.974821828500948,59.0312358533273,RF
xin,segerstolpe,0.7,2000-5000,0.959019553841917,49.479402444545,RF
xin,segerstolpe,0.7,200-500,0.940609136082328,49.9320959710276,RF
xin,segerstolpe,0.7,0-100,0.922777602346925,50.9732910819375,RF
xin,segerstolpe,0.7,500-1000,0.943117202264501,48.3929379809869,RF
xin,segerstolpe,0.8,100-200,0.949255667275599,53.5989135355364,RF
xin,segerstolpe,0.8,1000-2000,0.973896755221656,54.3684925305568,RF
xin,segerstolpe,0.8,ALL,0.958518518518519,84.7894975101856,RF
xin,segerstolpe,0.8,2000-5000,0.988653266949413,58.2163875056587,RF
xin,segerstolpe,0.8,200-500,0.967550201667694,54.5043005885016,RF
xin,segerstolpe,0.8,0-100,0.943173989271477,52.9198732458126,RF
xin,segerstolpe,0.8,500-1000,0.974279522796718,54.8664554096876,RF
xin,segerstolpe,0.9,100-200,0.973616235598365,56.5866908103214,RF
xin,segerstolpe,0.9,1000-2000,1,66.3196016296967,RF
xin,segerstolpe,0.9,ALL,1,99.7283838841105,RF
xin,segerstolpe,0.9,2000-5000,0.922258592471359,74.1964689904934,RF
xin,segerstolpe,0.9,200-500,0.97852400139444,60.027161611589,RF
xin,segerstolpe,0.9,0-100,0.957511413214291,54.8664554096876,RF
xin,segerstolpe,0.9,500-1000,0.989197543653194,60.6609325486646,RF
segerstolpe,xin,0.5,100-200,0.996686901271837,18.4986595174263,RF
segerstolpe,xin,0.5,1000-2000,0.996601886984539,17.2252010723861,RF
segerstolpe,xin,0.5,ALL,1,21.514745308311,RF
segerstolpe,xin,0.5,200-500,0.996678565140141,16.5549597855228,RF
segerstolpe,xin,0.5,2000-5000,1,16.8230563002681,RF
segerstolpe,xin,0.5,0-100,0.996158041365319,25.8713136729223,RF
segerstolpe,xin,0.5,500-1000,0.998234768706725,16.1528150134048,RF
segerstolpe,xin,0.6,100-200,1,49.1957104557641,RF
segerstolpe,xin,0.6,1000-2000,1,36.5281501340483,RF
segerstolpe,xin,0.6,ALL,1,44.5040214477212,RF
segerstolpe,xin,0.6,200-500,1,29.0214477211796,RF
segerstolpe,xin,0.6,2000-5000,1,35.9919571045576,RF
segerstolpe,xin,0.6,0-100,1,48.9946380697051,RF
segerstolpe,xin,0.6,500-1000,1,39.6782841823056,RF
segerstolpe,xin,0.7,100-200,1,63.7399463806971,RF
segerstolpe,xin,0.7,1000-2000,1,57.171581769437,RF
segerstolpe,xin,0.7,ALL,1,72.4530831099196,RF
segerstolpe,xin,0.7,200-500,1,59.1823056300268,RF
segerstolpe,xin,0.7,2000-5000,1,54.4235924932976,RF
segerstolpe,xin,0.7,0-100,1,69.3699731903485,RF
segerstolpe,xin,0.7,500-1000,1,52.8820375335121,RF
segerstolpe,xin,0.8,100-200,1,90.9517426273459,RF
segerstolpe,xin,0.8,1000-2000,1,95.1072386058981,RF
segerstolpe,xin,0.8,ALL,1,91.2868632707775,RF
segerstolpe,xin,0.8,200-500,1,88.2037533512064,RF
segerstolpe,xin,0.8,2000-5000,1,88.8069705093834,RF
segerstolpe,xin,0.8,0-100,1,95.9785522788204,RF
segerstolpe,xin,0.8,500-1000,1,89.8123324396783,RF
segerstolpe,xin,0.9,100-200,1,99.5308310991957,RF
segerstolpe,xin,0.9,1000-2000,1,98.6595174262735,RF
segerstolpe,xin,0.9,ALL,1,99.3967828418231,RF
segerstolpe,xin,0.9,200-500,1,99.1286863270778,RF
segerstolpe,xin,0.9,2000-5000,1,99.3967828418231,RF
segerstolpe,xin,0.9,0-100,1,99.8659517426273,RF
segerstolpe,xin,0.9,500-1000,1,99.3297587131367,RF
xin,muraro,0.5,ALL,0.820353048737605,41.6745061147695,RF
xin,muraro,0.5,1000-2000,0.954314299253064,45.0141110065851,RF
xin,muraro,0.5,100-200,0.658469945355191,94.1204139228598,RF
xin,muraro,0.5,2000-5000,0.930463057486537,40.9219190968956,RF
xin,muraro,0.5,200-500,0.994821086136948,81.3264346190028,RF
xin,muraro,0.5,500-1000,0.983455852653688,51.8344308560677,RF
xin,muraro,0.5,0-100,0.324444444444447,96.4252116650988,RF
xin,muraro,0.6,ALL,0.674297127054847,60.1128880526811,RF
xin,muraro,0.6,1000-2000,0.991250011452865,55.0799623706491,RF
xin,muraro,0.6,100-200,1,99.2003762935089,RF
xin,muraro,0.6,2000-5000,0.991158267020336,49.4355597365945,RF
xin,muraro,0.6,200-500,1,95.7196613358419,RF
xin,muraro,0.6,500-1000,0.981908678734938,61.618062088429,RF
xin,muraro,0.6,0-100,0,100,RF
xin,muraro,0.7,ALL,0.984670431823763,79.444967074318,RF
xin,muraro,0.7,1000-2000,1,82.6434619002822,RF
xin,muraro,0.7,100-200,1,99.9529633113829,RF
xin,muraro,0.7,2000-5000,1,78.0338664158043,RF
xin,muraro,0.7,200-500,1,99.8588899341486,RF
xin,muraro,0.7,500-1000,0,94.4496707431797,RF
xin,muraro,0.7,0-100,0,100,RF
xin,muraro,0.8,ALL,1,99.9529633113829,RF
xin,muraro,0.8,1000-2000,0,94.2144873000941,RF
xin,muraro,0.8,100-200,0,100,RF
xin,muraro,0.8,2000-5000,1,92.238946378175,RF
xin,muraro,0.8,200-500,0,100,RF
xin,muraro,0.8,500-1000,0,100,RF
xin,muraro,0.8,0-100,0,100,RF
xin,muraro,0.9,ALL,0,100,RF
xin,muraro,0.9,1000-2000,0,100,RF
xin,muraro,0.9,100-200,0,100,RF
xin,muraro,0.9,2000-5000,1,99.9529633113829,RF
xin,muraro,0.9,200-500,0,100,RF
xin,muraro,0.9,500-1000,0,100,RF
xin,muraro,0.9,0-100,0,100,RF
muraro,xin,0.5,ALL,1,45.911528150134,RF
muraro,xin,0.5,100-200,0.993159670670806,15.0804289544236,RF
muraro,xin,0.5,1000-2000,1,26.4745308310992,RF
muraro,xin,0.5,2000-5000,1,27.8150134048257,RF
muraro,xin,0.5,200-500,1,13.8739946380697,RF
muraro,xin,0.5,0-100,0.998215180928106,20.7774798927614,RF
muraro,xin,0.5,500-1000,0.996460570364917,14.6112600536193,RF
muraro,xin,0.6,ALL,1,84.6514745308311,RF
muraro,xin,0.6,100-200,1,38.4048257372654,RF
muraro,xin,0.6,1000-2000,1,56.3672922252011,RF
muraro,xin,0.6,2000-5000,1,69.9061662198391,RF
muraro,xin,0.6,200-500,1,23.7935656836461,RF
muraro,xin,0.6,0-100,0.997918501167366,27.2788203753351,RF
muraro,xin,0.6,500-1000,1,56.4343163538874,RF
muraro,xin,0.7,ALL,1,99.597855227882,RF
muraro,xin,0.7,100-200,1,71.2466487935657,RF
muraro,xin,0.7,1000-2000,1,92.8954423592493,RF
muraro,xin,0.7,2000-5000,1,95.1072386058981,RF
muraro,xin,0.7,200-500,1,76.1394101876676,RF
muraro,xin,0.7,0-100,1,51.8766756032172,RF
muraro,xin,0.7,500-1000,1,89.343163538874,RF
muraro,xin,0.8,ALL,1,99.8659517426273,RF
muraro,xin,0.8,100-200,1,95.8445040214477,RF
muraro,xin,0.8,1000-2000,1,99.6648793565684,RF
muraro,xin,0.8,2000-5000,1,99.8659517426273,RF
muraro,xin,0.8,200-500,1,94.1689008042895,RF
muraro,xin,0.8,0-100,1,89.0750670241287,RF
muraro,xin,0.8,500-1000,1,96.3806970509383,RF
muraro,xin,0.9,ALL,0,100,RF
muraro,xin,0.9,100-200,0,100,RF
muraro,xin,0.9,1000-2000,0,100,RF
muraro,xin,0.9,2000-5000,0,100,RF
muraro,xin,0.9,200-500,0,100,RF
muraro,xin,0.9,0-100,1,99.5308310991957,RF
muraro,xin,0.9,500-1000,0,100,RF
muraro,baron-human,0.5,ALL,0.982610255970167,73.9876298284514,RF
muraro,baron-human,0.5,100-200,0.944956807356704,43.6456996148909,RF
muraro,baron-human,0.5,1000-2000,0.961001348026753,55.3273427471117,RF
muraro,baron-human,0.5,2000-5000,0.975824908019619,62.387676508344,RF
muraro,baron-human,0.5,200-500,0.966988962426504,51.1728323024857,RF
muraro,baron-human,0.5,0-100,0.926303742474877,47.9869296300619,RF
muraro,baron-human,0.5,500-1000,0.963918638488739,50.8694130003501,RF
muraro,baron-human,0.6,ALL,0.99411197775402,86.952970008169,RF
muraro,baron-human,0.6,100-200,0.956024661206847,65.6085891002451,RF
muraro,baron-human,0.6,1000-2000,0.989690299976978,81.281363052865,RF
muraro,baron-human,0.6,2000-5000,0.994773016224791,86.0543820749212,RF
muraro,baron-human,0.6,200-500,0.950323363414494,78.0487804878049,RF
muraro,baron-human,0.6,0-100,0.946437366035447,67.9075738125802,RF
muraro,baron-human,0.6,500-1000,0.970167281511718,74.1626794258373,RF
muraro,baron-human,0.7,ALL,1,98.1211343213911,RF
muraro,baron-human,0.7,100-200,0.96292560161401,86.579530867079,RF
muraro,baron-human,0.7,1000-2000,0.954832008023498,94.3400630178551,RF
muraro,baron-human,0.7,2000-5000,0.983245101784642,96.417318240168,RF
muraro,baron-human,0.7,200-500,0.964147943491633,89.2986346131404,RF
muraro,baron-human,0.7,0-100,0.936072637282068,89.5553740226397,RF
muraro,baron-human,0.7,500-1000,0.928314955276521,94.3750729373322,RF
muraro,baron-human,0.8,ALL,1,99.9416501342047,RF
muraro,baron-human,0.8,100-200,0.958184764991896,98.494573462481,RF
muraro,baron-human,0.8,1000-2000,1,98.8796825767301,RF
muraro,baron-human,0.8,2000-5000,1,99.5565410199557,RF
muraro,baron-human,0.8,200-500,0.953498478922208,98.7513128719804,RF
muraro,baron-human,0.8,0-100,0.88927495946259,94.4217528299685,RF
muraro,baron-human,0.8,500-1000,1,98.9730423620026,RF
muraro,baron-human,0.9,ALL,1,99.9766600536819,RF
muraro,baron-human,0.9,100-200,1,99.8599603220913,RF
muraro,baron-human,0.9,1000-2000,1,99.9649900805228,RF
muraro,baron-human,0.9,2000-5000,1,99.9649900805228,RF
muraro,baron-human,0.9,200-500,1,99.8716302952503,RF
muraro,baron-human,0.9,0-100,1,99.8599603220913,RF
muraro,baron-human,0.9,500-1000,1,99.9416501342047,RF
baron-human,muraro,0.5,ALL,0.949829514791738,57.2436500470367,RF
baron-human,muraro,0.5,100-200,0.927480663032255,31.8908748824083,RF
baron-human,muraro,0.5,1000-2000,0.889527192808158,43.6500470366886,RF
baron-human,muraro,0.5,200-500,0.914640968663238,35.6067732831609,RF
baron-human,muraro,0.5,2000-5000,0.953995123843298,53.7158984007526,RF
baron-human,muraro,0.5,0-100,0.869269784325977,36.030103480715,RF
baron-human,muraro,0.5,500-1000,0.935470729314803,37.8174976481656,RF
baron-human,muraro,0.6,ALL,0.989681027443023,73.8476011288805,RF
baron-human,muraro,0.6,100-200,0.958372065411603,45.9078080903104,RF
baron-human,muraro,0.6,1000-2000,0.969592623846768,61.1476952022578,RF
baron-human,muraro,0.6,200-500,0.94086314344932,50.8466603951082,RF
baron-human,muraro,0.6,2000-5000,0.971665403208769,73.1890874882408,RF
baron-human,muraro,0.6,0-100,0.913941924823569,45.9548447789276,RF
baron-human,muraro,0.6,500-1000,0.966505754139674,59.0310442144873,RF
baron-human,muraro,0.7,ALL,0.988260770458172,90.310442144873,RF
baron-human,muraro,0.7,100-200,0.978749286001396,59.5014111006585,RF
baron-human,muraro,0.7,1000-2000,0.989520709074923,79.2568203198495,RF
baron-human,muraro,0.7,200-500,0.96982986343256,66.274694261524,RF
baron-human,muraro,0.7,2000-5000,0.984741090765899,85.4186265286924,RF
baron-human,muraro,0.7,0-100,0.911681277504757,58.9369708372531,RF
baron-human,muraro,0.7,500-1000,0.976984580633165,73.8005644402634,RF
baron-human,muraro,0.8,ALL,1,98.5418626528692,RF
baron-human,muraro,0.8,100-200,0.992538810724049,72.0131702728128,RF
baron-human,muraro,0.8,1000-2000,0.983666476299258,93.2737535277517,RF
baron-human,muraro,0.8,200-500,1,87.3471307619944,RF
baron-human,muraro,0.8,2000-5000,1,95.6255879586077,RF
baron-human,muraro,0.8,0-100,0.977776915916848,73.0479774223895,RF
baron-human,muraro,0.8,500-1000,1,89.7930385700847,RF
baron-human,muraro,0.9,ALL,0,100,RF
baron-human,muraro,0.9,100-200,1,93.2267168391345,RF
baron-human,muraro,0.9,1000-2000,1,99.3885230479774,RF
baron-human,muraro,0.9,200-500,1,96.0959548447789,RF
baron-human,muraro,0.9,2000-5000,1,99.9059266227658,RF
baron-human,muraro,0.9,0-100,1,94.8259642521166,RF
baron-human,muraro,0.9,500-1000,1,99.7648165569144,RF
segerstolpe,baron-human,0.5,100-200,0,3.22091259190104,RF
segerstolpe,baron-human,0.5,ALL,0,0,RF
segerstolpe,baron-human,0.5,1000-2000,0,0,RF
segerstolpe,baron-human,0.5,2000-5000,0,0,RF
segerstolpe,baron-human,0.5,200-500,0,0,RF
segerstolpe,baron-human,0.5,500-1000,0,0,RF
segerstolpe,baron-human,0.5,0-100,-1.40408981878325e-06,23.7133854592134,RF
segerstolpe,baron-human,0.6,100-200,0,4.84303886101062,RF
segerstolpe,baron-human,0.6,ALL,0,1.70381608122301,RF
segerstolpe,baron-human,0.6,1000-2000,0,0,RF
segerstolpe,baron-human,0.6,2000-5000,0,0.0466798926362469,RF
segerstolpe,baron-human,0.6,200-500,0,1.69214610806395,RF
segerstolpe,baron-human,0.6,500-1000,0,1.97222546388143,RF
segerstolpe,baron-human,0.6,0-100,0,30.2018905356518,RF
segerstolpe,baron-human,0.7,100-200,0,46.6332127436107,RF
segerstolpe,baron-human,0.7,ALL,0,5.14645816314622,RF
segerstolpe,baron-human,0.7,1000-2000,0,8.95086941300035,RF
segerstolpe,baron-human,0.7,2000-5000,0,4.95973859260124,RF
segerstolpe,baron-human,0.7,200-500,0,4.36456996148909,RF
segerstolpe,baron-human,0.7,500-1000,0,2.07725522231299,RF
segerstolpe,baron-human,0.7,0-100,0,81.9115416034543,RF
segerstolpe,baron-human,0.8,100-200,0,60.2637413933948,RF
segerstolpe,baron-human,0.8,ALL,0,71.840354767184,RF
segerstolpe,baron-human,0.8,1000-2000,0,37.9157427937916,RF
segerstolpe,baron-human,0.8,2000-5000,0,42.9338312521881,RF
segerstolpe,baron-human,0.8,200-500,0,41.0783055198973,RF
segerstolpe,baron-human,0.8,500-1000,0,40.8565760298751,RF
segerstolpe,baron-human,0.8,0-100,0,95.9971992064418,RF
segerstolpe,baron-human,0.9,100-200,0,99.4748512078422,RF
segerstolpe,baron-human,0.9,ALL,0,99.7082506710235,RF
segerstolpe,baron-human,0.9,1000-2000,0,71.828684794025,RF
segerstolpe,baron-human,0.9,2000-5000,0,95.9505193138056,RF
segerstolpe,baron-human,0.9,200-500,0,87.8748978877349,RF
segerstolpe,baron-human,0.9,500-1000,0,96.4639981328043,RF
segerstolpe,baron-human,0.9,0-100,0,99.9766600536819,RF
baron-human,segerstolpe,0.5,ALL,0.846305418719212,98.234495246718,RF
baron-human,segerstolpe,0.5,100-200,0.841176470588235,89.4069714803078,RF
baron-human,segerstolpe,0.5,1000-2000,0.831030818278427,97.6007243096424,RF
baron-human,segerstolpe,0.5,200-500,0.895645685657944,91.9420552286102,RF
baron-human,segerstolpe,0.5,2000-5000,0.313469588771239,96.9216840199185,RF
baron-human,segerstolpe,0.5,0-100,0.747147801563902,88.0941602535084,RF
baron-human,segerstolpe,0.5,500-1000,0.855498981670061,94.1602535083748,RF
baron-human,segerstolpe,0.6,ALL,0.444444444444444,99.7736532367587,RF
baron-human,segerstolpe,0.6,100-200,0.932496075353218,96.1068356722499,RF
baron-human,segerstolpe,0.6,1000-2000,0.76,99.7283838841105,RF
baron-human,segerstolpe,0.6,200-500,0.652173913043478,99.2756903576279,RF
baron-human,segerstolpe,0.6,2000-5000,1,99.9547306473517,RF
baron-human,segerstolpe,0.6,0-100,0.778135048231511,98.9588048890901,RF
baron-human,segerstolpe,0.6,500-1000,0.419354838709677,99.7283838841105,RF
baron-human,segerstolpe,0.7,ALL,0,99.9547306473517,RF
baron-human,segerstolpe,0.7,100-200,0.4,99.8641919420552,RF
baron-human,segerstolpe,0.7,1000-2000,0,100,RF
baron-human,segerstolpe,0.7,200-500,1,99.9094612947035,RF
baron-human,segerstolpe,0.7,2000-5000,0,100,RF
baron-human,segerstolpe,0.7,0-100,0.6,99.818922589407,RF
baron-human,segerstolpe,0.7,500-1000,0,99.9547306473517,RF
baron-human,segerstolpe,0.8,ALL,0,100,RF
baron-human,segerstolpe,0.8,100-200,0,100,RF
baron-human,segerstolpe,0.8,1000-2000,0,100,RF
baron-human,segerstolpe,0.8,200-500,0,100,RF
baron-human,segerstolpe,0.8,2000-5000,0,100,RF
baron-human,segerstolpe,0.8,0-100,1,99.9547306473517,RF
baron-human,segerstolpe,0.8,500-1000,0,100,RF
baron-human,segerstolpe,0.9,ALL,0,100,RF
baron-human,segerstolpe,0.9,100-200,0,100,RF
baron-human,segerstolpe,0.9,1000-2000,0,100,RF
baron-human,segerstolpe,0.9,200-500,0,100,RF
baron-human,segerstolpe,0.9,2000-5000,0,100,RF
baron-human,segerstolpe,0.9,0-100,0,100,RF
baron-human,segerstolpe,0.9,500-1000,0,100,RF
xin,baron-human,0.5,1000-2000,0.883785644477182,72.1087641498425,RF
xin,baron-human,0.5,ALL,0.12947666700051,36.9588049947485,RF
xin,baron-human,0.5,100-200,0,87.6531683977127,RF
xin,baron-human,0.5,2000-5000,0.19449258540425,21.2393511494924,RF
xin,baron-human,0.5,200-500,0.166005395968893,87.7348582098261,RF
xin,baron-human,0.5,500-1000,0.992373262608966,81.1063134554791,RF
xin,baron-human,0.5,0-100,0.291071212924137,67.7792041078306,RF
xin,baron-human,0.6,1000-2000,1,96.977476951803,RF
xin,baron-human,0.6,ALL,0.983904275996113,93.8149142256973,RF
xin,baron-human,0.6,100-200,1,99.9883300268409,RF
xin,baron-human,0.6,2000-5000,0.990713743492268,77.3369121251021,RF
xin,baron-human,0.6,200-500,1,99.8366203757731,RF
xin,baron-human,0.6,500-1000,0.964059196617336,98.8096627377757,RF
xin,baron-human,0.6,0-100,0.833333333333333,99.8716302952503,RF
xin,baron-human,0.7,1000-2000,1,98.1444742677092,RF
xin,baron-human,0.7,ALL,1,99.4631812346832,RF
xin,baron-human,0.7,100-200,1,98.5295833819582,RF
xin,baron-human,0.7,2000-5000,1,96.6857276228265,RF
xin,baron-human,0.7,200-500,0,100,RF
xin,baron-human,0.7,500-1000,1,99.8249504026141,RF
xin,baron-human,0.7,0-100,0,100,RF
xin,baron-human,0.8,1000-2000,1,99.9883300268409,RF
xin,baron-human,0.8,ALL,0,100,RF
xin,baron-human,0.8,100-200,0,100,RF
xin,baron-human,0.8,2000-5000,0,100,RF
xin,baron-human,0.8,200-500,0,100,RF
xin,baron-human,0.8,500-1000,0,100,RF
xin,baron-human,0.8,0-100,0,100,RF
xin,baron-human,0.9,1000-2000,0,100,RF
xin,baron-human,0.9,ALL,0,100,RF
xin,baron-human,0.9,100-200,0,100,RF
xin,baron-human,0.9,2000-5000,0,100,RF
xin,baron-human,0.9,200-500,0,100,RF
xin,baron-human,0.9,500-1000,0,100,RF
xin,baron-human,0.9,0-100,0,100,RF
baron-human,xin,0.5,ALL,0.795952782462058,91.8900804289544,RF
baron-human,xin,0.5,100-200,1,68.230563002681,RF
baron-human,xin,0.5,1000-2000,1,88.3378016085791,RF
baron-human,xin,0.5,200-500,1,65.1474530831099,RF
baron-human,xin,0.5,2000-5000,0.935219657483247,94.1689008042895,RF
baron-human,xin,0.5,0-100,0.663262563826928,76.0053619302949,RF
baron-human,xin,0.5,500-1000,1,72.7211796246649,RF
baron-human,xin,0.6,ALL,1,99.4638069705094,RF
baron-human,xin,0.6,100-200,1,88.6729222520107,RF
baron-human,xin,0.6,1000-2000,1,97.9892761394102,RF
baron-human,xin,0.6,200-500,1,91.8900804289544,RF
baron-human,xin,0.6,2000-5000,1,98.3914209115281,RF
baron-human,xin,0.6,0-100,0.540085898353614,82.7747989276139,RF
baron-human,xin,0.6,500-1000,1,97.4530831099196,RF
baron-human,xin,0.7,ALL,0,100,RF
baron-human,xin,0.7,100-200,1,98.3243967828418,RF
baron-human,xin,0.7,1000-2000,1,99.9329758713137,RF
baron-human,xin,0.7,200-500,0,100,RF
baron-human,xin,0.7,2000-5000,0,100,RF
baron-human,xin,0.7,0-100,1,98.7935656836461,RF
baron-human,xin,0.7,500-1000,1,99.798927613941,RF
baron-human,xin,0.8,ALL,0,100,RF
baron-human,xin,0.8,100-200,1,99.6648793565684,RF
baron-human,xin,0.8,1000-2000,0,100,RF
baron-human,xin,0.8,200-500,1,99.9329758713137,RF
baron-human,xin,0.8,2000-5000,0,100,RF
baron-human,xin,0.8,0-100,1,99.8659517426273,RF
baron-human,xin,0.8,500-1000,0,100,RF
baron-human,xin,0.9,ALL,0,100,RF
baron-human,xin,0.9,100-200,0,100,RF
baron-human,xin,0.9,1000-2000,0,100,RF
baron-human,xin,0.9,200-500,0,100,RF
baron-human,xin,0.9,2000-5000,0,100,RF
baron-human,xin,0.9,0-100,0,100,RF
baron-human,xin,0.9,500-1000,0,100,RF
shekhar,macosko,0.5,0-100,0.815724240144395,25.4642028209248,RF
shekhar,macosko,0.5,1000-2000,0.74679792340804,27.3210141046242,RF
shekhar,macosko,0.5,100-200,0.82017088500622,26.0466880914122,RF
shekhar,macosko,0.5,2000-5000,0.783067842281717,32.1728262810212,RF
shekhar,macosko,0.5,200-500,0.776852684420457,28.5016068559186,RF
shekhar,macosko,0.5,500-1000,0.754053066931017,26.3256561328334,RF
shekhar,macosko,0.6,0-100,0.879968251312094,37.4509016247099,RF
shekhar,macosko,0.6,1000-2000,0.823691523379893,50.0870380289234,RF
shekhar,macosko,0.6,100-200,0.884910987986988,37.687466523835,RF
shekhar,macosko,0.6,2000-5000,0.860924444842845,53.5618639528656,RF
shekhar,macosko,0.6,200-500,0.831724257394324,41.6979110873058,RF
shekhar,macosko,0.6,500-1000,0.810923256723041,45.6748794858061,RF
shekhar,macosko,0.7,0-100,0.916283438136495,47.1701481878236,RF
shekhar,macosko,0.7,1000-2000,0.886654006294113,64.9683092304946,RF
shekhar,macosko,0.7,100-200,0.926079804860798,51.383681485449,RF
shekhar,macosko,0.7,2000-5000,0.911988134698679,74.3371719335833,RF
shekhar,macosko,0.7,200-500,0.894469445433532,55.9587573647563,RF
shekhar,macosko,0.7,500-1000,0.869602231101829,61.6519371540796,RF
shekhar,macosko,0.8,0-100,0.948406366330377,60.6320299946438,RF
shekhar,macosko,0.8,1000-2000,0.943513643123452,82.0701660417783,RF
shekhar,macosko,0.8,100-200,0.955106066588544,69.8424388502053,RF
shekhar,macosko,0.8,2000-5000,0.943989867157719,85.8819853597572,RF
shekhar,macosko,0.8,200-500,0.944150722881003,74.0827530798072,RF
shekhar,macosko,0.8,500-1000,0.941860971181286,78.4949116229245,RF
shekhar,macosko,0.9,0-100,0.970732781803264,76.8322620960543,RF
shekhar,macosko,0.9,1000-2000,0.978011662572281,89.9883949294769,RF
shekhar,macosko,0.9,100-200,0.977012118006605,81.3850205320478,RF
shekhar,macosko,0.9,2000-5000,0.971466526591452,90.9569719692912,RF
shekhar,macosko,0.9,200-500,0.989401445894832,85.953401178361,RF
shekhar,macosko,0.9,500-1000,0.983493778274384,88.5132119264417,RF
macosko,shekhar,0.5,100-200,0.907791500797693,0.545474380886578,RF
macosko,shekhar,0.5,200-500,0.907732789083518,0.538201389141423,RF
macosko,shekhar,0.5,200-500,0.907329224996443,0.480017455180188,RF
macosko,shekhar,0.5,200-500,0.907815626865561,0.487290446925343,RF
macosko,shekhar,0.5,200-500,0.908178286829617,0.527291901523692,RF
macosko,shekhar,0.5,0-100,0.894383681067796,1.06185679479254,RF
macosko,shekhar,0.6,100-200,0.919523914516667,1.25822757191171,RF
macosko,shekhar,0.6,200-500,0.919644141089579,1.15640568747954,RF
macosko,shekhar,0.6,200-500,0.921289789221746,1.23640859667624,RF
macosko,shekhar,0.6,200-500,0.92044809981196,1.19640714207789,RF
macosko,shekhar,0.6,200-500,0.919845645569479,1.20368013382305,RF
macosko,shekhar,0.6,0-100,0.91318858881213,2.40008727590094,RF
macosko,shekhar,0.7,100-200,0.930148409992555,2.30553838321394,RF
macosko,shekhar,0.7,200-500,0.931813965659776,2.2000800029092,RF
macosko,shekhar,0.7,200-500,0.932027196600982,2.34190334193971,RF
macosko,shekhar,0.7,200-500,0.932799693247732,2.31644787083167,RF
macosko,shekhar,0.7,200-500,0.933306710877668,2.2473544492527,RF
macosko,shekhar,0.7,0-100,0.934977506524724,4.66926070038911,RF
macosko,shekhar,0.8,100-200,0.954987384991247,5.14564165969672,RF
macosko,shekhar,0.8,200-500,0.951958622458083,5.26928251936434,RF
macosko,shekhar,0.8,200-500,0.951881117077156,5.12382268446125,RF
macosko,shekhar,0.8,200-500,0.949847223654638,5.31655696570784,RF
macosko,shekhar,0.8,200-500,0.957723902307986,5.40746936252227,RF
macosko,shekhar,0.8,0-100,0.953564582505735,8.23302665551475,RF
macosko,shekhar,0.9,100-200,0.976267047052926,15.2805556565693,RF
macosko,shekhar,0.9,200-500,0.977336589262103,16.4624168151569,RF
macosko,shekhar,0.9,200-500,0.97560311475934,15.4878359213062,RF
macosko,shekhar,0.9,200-500,0.97562640028791,15.335103094658,RF
macosko,shekhar,0.9,200-500,0.977068522643126,15.5678388305029,RF
macosko,shekhar,0.9,0-100,0.980362013277071,21.906251136405,RF
